Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2005,1,1,0,0,0,0,0,0,0,0,8,14.059498716883638,968.7025756835938,69.5135194042092,175.57703792002854,0,2.777524471282959,N/A
2005,1,1,1,0,0,0,0,0,0,0,8,13.605822920887135,968.3126220703125,71.05611210870019,161.98201640068024,0,2.611917018890381,N/A
2005,1,1,2,0,0,0,0,0,0,0,8,13.230997317735955,968.12841796875,72.27370500093386,148.32911185245882,0,2.5090179443359375,N/A
2005,1,1,3,0,0,0,0,0,0,0,8,12.926608475457897,968.2944946289062,73.3571839940013,134.76299699007916,0,2.4901063442230225,N/A
2005,1,1,4,0,0,0,0,0,0,0,8,12.675097687778873,968.5123291015625,74.52605975475345,121.34928657930831,0,2.546659231185913,N/A
2005,1,1,5,0,0,0,0,0,0,0,8,14.359026517557822,966.8998413085938,67.52312029304667,108.1888272138684,0,2.860811710357666,N/A
2005,1,1,6,0,0,0,0,0,0,0,8,14.49953640673732,967.6150512695312,68.32214144176729,95.35917967846105,0,2.8009860515594482,N/A
2005,1,1,7,0,47,16,49,48,148,66,9,16.24061015095276,968.322021484375,62.58779290270123,83.06108261536181,0,2.5582876205444336,N/A
2005,1,1,8,0,104,0,104,122,410,252,9,18.502640297790833,968.992919921875,55.77282425054062,71.58833455879574,0,2.0334348678588867,N/A
2005,1,1,9,0,217,31,232,164,558,431,10,21.502216420877232,969.23193359375,50.62778592075602,61.41558782470026,0,1.6260188817977905,N/A
2005,1,1,10,0,196,4,199,188,638,569,9,25.03759565758969,968.6500854492188,38.27118052300072,53.30459272276,0,1.7103056907653809,N/A
2005,1,1,11,0,138,0,138,200,676,649,9,27.197872119373926,968.0834350585938,32.87866692769811,48.31366978163926,0,1.4842473268508911,N/A
2005,1,1,12,0,121,0,121,201,681,662,9,28.049553884803174,966.7706909179688,31.368162745373034,47.4425612446456,0,1.081486463546753,N/A
2005,1,1,13,0,113,0,113,193,654,606,9,28.019043420467483,966.0338745117188,31.77054957104438,50.90398629619041,0,0.6699981689453125,N/A
2005,1,1,14,0,96,0,96,174,591,489,9,27.31429649246536,965.3714599609375,33.70848391109874,57.92409014818757,0,0.3154740333557129,N/A
2005,1,1,15,0,79,0,79,141,473,323,12,25.274225622124106,965.326171875,44.65060880067595,67.39524462300291,0,0.18043452501296997,N/A
2005,1,1,16,0,28,0,28,82,262,134,15,23.215859461712853,965.6381225585938,60.66423850764466,78.42784422567341,0,0.686065673828125,N/A
