Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2006,1,1,0,0,0,0,0,0,0,0,14,16.371016384526172,967.3794555664062,89.62854616609772,175.5564463050852,0,1.519173264503479,N/A
2006,1,1,1,0,0,0,0,0,0,0,14,15.999283296055467,967.2216796875,90.48329834433713,161.95777677277857,0,1.2515681982040405,N/A
2006,1,1,2,0,0,0,0,0,0,0,13,15.438239848391447,966.6014404296875,88.88109875299607,148.305478917134,0,1.033133864402771,N/A
2006,1,1,3,0,0,0,0,0,0,0,12,14.927526727339057,966.605224609375,86.54982826326079,134.74049224313313,0,0.9497907161712646,N/A
2006,1,1,4,0,0,0,0,0,0,0,12,14.483482980522297,966.8025512695312,86.80547379302214,121.32825323987959,0,0.9801322221755981,N/A
2006,1,1,5,0,0,0,0,0,0,0,8,12.437201921393068,969.1259765625,76.33920735728114,108.16985803198838,0,2.606379985809326,N/A
2006,1,1,6,0,0,0,0,0,0,0,8,12.689924143954784,969.587646484375,78.03121481424648,95.34260992189587,0,2.642399311065674,N/A
2006,1,1,7,0,54,173,75,48,228,76,10,15.593430201228955,970.4833374023438,71.47780357604103,83.04764735980596,0,2.456531286239624,N/A
2006,1,1,8,0,104,531,272,104,531,272,11,18.811751534525058,971.3049926757812,62.656213622266954,71.57911636706463,0,1.8398023843765259,N/A
2006,1,1,9,0,135,680,460,135,680,460,11,23.094975579778065,971.3262329101562,48.460712871252866,61.41211789354401,0,1.6940935850143433,N/A
2006,1,1,10,0,152,756,604,152,756,604,10,26.379288937143997,970.7232055664062,37.38847831224247,53.30879725409987,0,1.525286078453064,N/A
2006,1,1,11,0,160,790,686,160,790,686,10,27.960866166774053,969.4442138671875,34.04745504299759,48.327154924067955,0,1.083339810371399,N/A
2006,1,1,12,0,162,795,699,162,795,699,10,28.649531288115497,968.5275268554688,32.57143939834478,47.46508740877224,0,0.7065789699554443,N/A
2006,1,1,13,0,156,771,642,156,771,642,10,28.512453375381256,967.5057373046875,32.44563192846891,50.932968575671644,0,0.5957283973693848,N/A
2006,1,1,14,0,142,712,520,142,712,520,10,27.641625959742385,966.897705078125,33.73228201268934,57.95638943297098,0,0.7566370368003845,N/A
2006,1,1,15,0,118,597,347,118,597,347,10,26.051785222545448,966.630615234375,36.7248626797036,67.4287028740128,0,1.1851588487625122,N/A
2006,1,1,16,0,87,258,139,74,369,148,12,22.906409775813017,966.6942749023438,51.74741040946641,78.46133186028055,0,1.9376565217971802,N/A
2006,1,1,17,0,0,0,0,1,1,1,11,20.928134986536577,967.149169921875,53.03701617825208,90.47332804820532,0,2.675769329071045,N/A
2006,1,1,18,0,0,0,0,0,0,0,9,19.89573709758139,967.4077758789062,52.84811950774368,103.12549963918653,0,3.103128671646118,N/A
2006,1,1,19,0,0,0,0,0,0,0,9,18.859907347421142,967.9487915039062,54.620475395115406,116.18605480701073,0,3.153653144836426,N/A
2006,1,1,20,0,0,0,0,0,0,0,9,17.920176993783627,968.591552734375,56.765963113710086,129.52154888011495,0,3.1099917888641357,N/A
