Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2002,1,1,0,0,0,0,0,0,0,0,8,9.45918863182635,966.843505859375,96.63951028918358,175.55619595162915,0,2.890024423599243,N/A
2002,1,1,1,0,0,0,0,0,0,0,8,8.864586063611284,966.8786010742188,96.54419980717984,161.95709444027045,0,2.6429443359375,N/A
2002,1,1,2,0,0,0,0,0,0,0,7,8.347476455414437,966.6976928710938,96.84919996052807,148.30487468013834,0,2.4895639419555664,N/A
2002,1,1,3,0,0,0,0,0,0,0,7,7.896501176981246,966.7012329101562,97.31695452209873,134.7400276060937,0,2.4100801944732666,N/A
2002,1,1,4,0,0,0,0,0,0,0,7,7.489672140412154,967.1993408203125,98.05850966004752,121.32796316841362,0,2.3569178581237793,N/A
2002,1,1,5,0,0,0,0,0,0,0,1,8.491167262292208,972.548828125,59.84097783246253,108.16980512321214,0,0.65263432264328,N/A
2002,1,1,6,0,0,0,0,0,0,0,0,8.704355116780107,973.3203735351562,56.58490779125699,95.34281504862962,0,0.8120645880699158,N/A
2002,1,1,7,0,56,99,68,53,189,76,1,12.437619138007904,973.9574584960938,46.18328318010006,83.04815329062471,0,0.9275609254837036,N/A
2002,1,1,8,0,128,451,271,125,488,279,2,14.554686245637924,974.5517578125,44.06950418888054,71.58002803243707,0,0.8186054229736328,N/A
2002,1,1,9,0,163,596,449,164,645,472,4,18.725552278607665,974.1848754882812,37.770296232968846,61.413526158122934,0,0.6404985189437866,N/A
2002,1,1,10,0,175,710,600,186,727,620,2,21.922792271137098,973.3416748046875,27.30255180077205,53.310786984112205,0,0.6397166848182678,N/A
2002,1,1,11,0,184,750,683,197,764,705,2,23.26636986449398,972.3272705078125,25.210102279864856,48.32972290254571,0,0.5869733095169067,N/A
2002,1,1,12,0,190,742,692,198,769,719,2,23.809366053683107,971.4228515625,24.473335325837535,47.46804980951084,0,0.6595502495765686,N/A
2002,1,1,13,0,182,725,639,191,742,659,2,23.64738301487654,970.7278442382812,24.701304395807323,50.93602288943654,0,0.8569574952125549,N/A
