Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2007,1,1,0,0,0,0,0,0,0,0,2,11.622802808184588,966.9165649414062,54.97996756143555,175.53552995965515,0,1.4548232555389404,N/A
2007,1,1,1,0,0,0,0,0,0,0,2,11.125180432044829,966.9030151367188,55.40930195048392,161.9333941667304,0,1.1683331727981567,N/A
2007,1,1,2,0,0,0,0,0,0,0,2,10.718613620266922,966.9420166015625,56.117606695776075,148.28170262646847,0,0.8388830423355103,N/A
2007,1,1,3,0,0,0,0,0,0,0,1,10.40282426571082,967.0487060546875,54.51179623097845,134.7178283245958,0,0.5609645247459412,N/A
2007,1,1,4,0,0,0,0,0,0,0,2,10.117282432416573,967.2987060546875,59.3231088761654,121.30703894559772,0,0.383012592792511,N/A
2007,1,1,5,0,0,0,0,0,0,0,12,14.017938809783857,967.4520263671875,87.76967301836936,108.15068027267947,0,1.0956612825393677,N/A
2007,1,1,6,0,0,0,0,0,0,0,12,14.077487814362598,968.2810668945312,88.0977549474805,95.32580117525468,0,1.2347619533538818,N/A
2007,1,1,7,0,56,78,66,49,154,68,13,16.4942505196164,969.4405517578125,80.95241498937271,83.03394762419862,0,1.1671444177627563,N/A
2007,1,1,8,0,124,421,257,124,421,257,14,18.77404017885698,970.26953125,74.40539473588188,71.56958376355507,0,0.9258313179016113,N/A
2007,1,1,9,0,167,572,441,167,572,441,14,22.486188357371873,970.4185791015625,59.78150788804027,61.40828594529766,0,1.2529445886611938,N/A
2007,1,1,10,0,191,654,582,191,654,582,14,24.26776453140201,969.6095581054688,54.42867911698502,53.31259504217832,0,1.2480137348175049,N/A
2007,1,1,11,0,203,693,664,203,693,664,14,25.206301836959824,968.3209228515625,51.308113054457685,48.34020465214818,0,1.1462005376815796,N/A
2007,1,1,12,0,205,698,677,205,698,677,14,25.606163013960327,966.8851318359375,49.41643318831276,47.48718479068087,0,1.1324803829193115,N/A
2007,1,1,13,0,196,672,620,196,672,620,13,25.416654944996083,966.3131713867188,48.72903486883925,50.961568342961286,0,1.2506954669952393,N/A
2007,1,1,14,0,177,608,500,177,608,500,13,24.636090339410146,966.2171630859375,49.593250101074574,57.98837316748396,0,1.4216790199279785,N/A
2007,1,1,15,0,143,488,330,143,488,330,13,23.251684042038903,966.6856689453125,54.624700990390586,67.46191117762717,0,1.6411150693893433,N/A
2007,1,1,16,0,95,176,131,83,272,137,13,20.76513323965122,967.5162963867188,65.11435815202431,78.49462728526646,0,1.9246578216552734,N/A
2007,1,1,17,0,0,0,0,1,0,1,13,19.106630976439646,968.2551879882812,68.92507717978246,90.50610387851611,0,2.160895586013794,N/A
2007,1,1,18,0,0,0,0,0,0,0,12,18.23404357518234,969.1106567382812,70.99754365108983,103.15770231175307,0,2.201528310775757,N/A
2007,1,1,19,0,0,0,0,0,0,0,12,17.417142722259655,969.6158447265625,73.17346996482796,116.21750516501908,0,2.091355562210083,N/A
2007,1,1,20,0,0,0,0,0,0,0,12,16.66628008308834,969.6814575195312,75.04252205187186,129.5522301344506,0,2.0306150913238525,N/A
2007,1,1,21,0,0,0,0,0,0,0,11,15.991918805844023,969.6248168945312,76.54544907663498,143.0683688437339,0,2.0087594985961914,N/A
2007,1,1,22,0,0,0,0,0,0,0,11,15.343631722702582,969.2608642578125,78.02884656187081,156.69615319635292,0,1.9888643026351929,N/A
2007,1,1,23,0,0,0,0,0,0,0,11,14.744721965727138,968.9366455078125,79.26190608484085,170.3563564798902,0,1.9597125053405762,N/A
2007,1,2,0,0,0,0,0,0,0,0,10,14.189141193737328,968.5811767578125,80.40034349983816,175.636832965447,0,1.9437929391860962,N/A
2007,1,2,1,0,0,0,0,0,0,0,10,13.663901446557077,968.191162109375,81.81931062984722,162.05444415902022,0,2.007885694503784,N/A
2007,1,2,2,0,0,0,0,0,0,0,10,13.146412472778763,968.0740356445312,83.38962165303633,148.39964872169736,0,1.9103386402130127,N/A
2007,1,2,3,0,0,0,0,0,0,0,10,12.722528578598883,968.1533203125,84.31051772491111,134.8299115538327,0,1.654778242111206,N/A
2007,1,2,4,0,0,0,0,0,0,0,9,12.359338056117508,968.4608154296875,84.73439504803184,121.41147413816374,0,1.2926353216171265,N/A
2007,1,2,5,0,0,0,0,0,0,0,9,12.039651225084185,968.9448852539062,85.32703707667699,108.22610171353041,0,0.8793991804122925,N/A
2007,1,2,6,0,0,0,0,0,0,0,9,12.27150314469668,969.419921875,83.56011824925619,95.3912960127966,0,0.4742022156715393,N/A
2007,1,2,7,0,55,76,65,50,157,69,14,14.810096361298804,970.7152099609375,97.84192939271144,83.08647527155344,0,0.19879887998104095,N/A
