Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2010,1,1,0,0,0,0,0,0,0,0,14,14.630977088201234,963.5072631835938,100,175.55669197530267,0,2.208108901977539,N/A
2010,1,1,1,0,0,0,0,0,0,0,14,14.174287803578977,963.2886352539062,100,161.95845679910846,0,2.072950601577759,N/A
2010,1,1,2,0,0,0,0,0,0,0,13,13.759003410948537,963.1815185546875,100,148.30608088202362,0,1.9751969575881958,N/A
2010,1,1,3,0,0,0,0,0,0,0,13,13.386455093808308,963.3250732421875,99.98395073190774,134.74095440254985,0,1.8712007999420166,N/A
2010,1,1,4,0,0,0,0,0,0,0,12,13.047333354928867,963.6046142578125,99.41574674330562,121.32854053404904,0,1.8002864122390747,N/A
2010,1,1,5,0,0,0,0,0,0,0,8,8.966436995384072,968.567138671875,95.10788455260618,108.1699077728154,0,0.4664493799209595,N/A
2010,1,1,6,0,0,0,0,0,0,0,8,9.175568944321128,969.6558227539062,93.561826883583,95.34240119326894,0,0.7726343274116516,N/A
2010,1,1,7,0,54,127,70,50,232,78,9,12.289565766621706,970.3359985351562,82.45311745598227,83.04710727486619,0,0.9803357124328613,N/A
2010,1,1,8,0,118,495,275,113,531,281,10,15.244072985303546,971.00927734375,72.05949400364761,71.57818649960669,0,0.8645110726356506,N/A
2010,1,1,9,0,148,682,475,148,682,475,8,18.843191819369224,970.9616088867188,50.10359800185744,61.4106955538563,0,1.01961088180542,N/A
2010,1,1,10,0,155,757,608,168,762,623,7,21.15846473115272,970.0692749023438,40.4662823937086,53.306794653334066,0,1.159489393234253,N/A
2010,1,1,11,0,163,794,691,178,798,708,6,22.265799496157342,968.864013671875,36.70255202179488,48.32457440237395,0,1.2936140298843384,N/A
2010,1,1,12,0,179,802,722,179,802,722,6,22.62626265665665,967.9443359375,35.25369868224055,47.462112611114875,0,1.4400326013565063,N/A
