Wind Speed
1.947056526
1.651691149
1.331561542
1.276877018
1.444743832
1.264664909
1.195096438
1.227869842
1.549997958
1.915128037
1.630303873
2.798006157
2.773248076
1.809183891
2.423446536
2.686575015
2.053722267
2.135919159
2.782548149
2.423245827
1.65924529
2.254280639
1.841415092
1.608054993
2.12075376
2.482544266
2.52665245
2.810682257
2.390472328
1.657145064
2.337439912
3.690550278
1.728444162
2.651102538
1.793737185
2.60295189
2.303900833
2.066948096
2.14829225
2.024011483
1.684216592
3.177892039
2.615438317
2.680625826
2.507336229
1.811498169
1.977952498
1.980784342
1.353292638
2.212725456
2.658271819
2.610328764
2.745425905
2.4308989
2.072160433
2.095864835
2.05209212
2.071734535
1.555289603
3.05942299
2.649304047
2.145905159
2.394743949
3.343588774
2.001790394
2.199417487
2.935410301
2.978574172
1.885272366
2.67592112
4.157652666
3.986477147
2.528410445
2.801782171
2.41925933
2.824500442
2.155178291
2.895547102
2.081042203
2.669629402
3.150892615
3.150399476
2.575633119
1.753244981
1.996798346
2.005795389
2.425644914
1.977856914
1.685629244
1.547557786
2.296842004
2.274987107
2.519002145
1.473761472
1.798744154
2.305853541
2.050438061
2.113111579
3.089520872
2.772722974
2.249777007
2.301208345
2.071980459
1.686142211
2.187066834
2.803157399
2.642837152
1.922500384
2.475296681
2.862809032
2.812282979
2.570493991
3.623994519
2.450486312
3.284057354
2.096969689
2.232705755
2.709641356
3.948237727
3.054769546
2.774000083
1.824218906
3.003252844
3.185753648
3.110195026
2.762865528
2.553292202
1.63270514
1.469255523
2.340388169
3.580018282
3.414878349
3.637164205
3.216157834
3.266176124
3.65670531
3.869887471
3.475274498
3.758965174
2.124359943
3.340814372
3.549136162
2.449215944
2.603989854
4.814102019
4.614862621
3.675438131
3.379358374
2.328797561
3.593087753
2.73430938
2.585321675
2.210991838
2.846847494
2.191945506
2.213722773
4.461659908
4.312711358
3.764591068
2.64079459
2.871226182
2.269756936
3.407666812
3.383605232
3.798315267
3.497235268
2.733432668
2.271813259
1.66756846
2.772720645
1.852641227
1.99148685
2.103743566
3.693458895
3.909518788
3.736153324
3.979519169
2.464543809
1.459134648
1.49816223
2.31824632
1.592432047
1.30646116
0.798056625
1.110607325
2.087454567
2.393645833
1.7376164
1.540281693
2.133171484
2.039426203
1.418268159
2.77344123
2.333486274
2.902441412
3.168576588
2.581282655
1.267593121
2.169026817
3.008744935
2.978219864
3.664479067
3.206596136
3.280935218
2.523510337
2.40409487
2.44742999
2.281685859
1.43774416
0.992491312
1.54246446
2.156989098
3.039298773
3.132807841
3.434544096
2.666013728
2.181762179
1.384603617
1.323065673
1.666782883
1.638553848
2.294807404
2.810059756
2.165174787
2.838134249
2.915951202
2.753212591
2.805966099
2.530326545
1.334650057
0.747083342
1.248982732
1.359096152
0.825013871
2.011367753
2.28218844
2.587272475
1.81309099
1.27866061
1.343869184
1.948851784
2.624918794
3.509849946
2.9862685
2.703299567
2.658373902
2.022149901
1.53539151
1.757718779
1.803323964
2.635513271
3.546572894
3.118725061
2.245504682
1.516664507
2.049840853
2.10661685
1.674567116
1.951103757
1.882576704
1.943952302
2.05496106
2.373964528
2.094172642
1.762178416
1.575451158
0.658523271
0.7155652
1.4860236
1.412851438
1.615349645
1.441752359
1.451750117
1.726338675
1.12964575
0.833664548
0.795950351
1.234041698
1.329655168
0.793543459
0.835700925
0.83161814
0.938848212
0.918724813
1.10009836
1.113506464
1.553263659
1.367373181
1.459449936
1.47264041
1.197960764
0.856358419
1.337161643
1.465410262
1.284568665
1.425871866
1.606016445
1.348392581
1.427918119
1.749920972
1.995232095
2.040931404
1.427091462
1.085534873
1.351673308
1.335811848
1.554972003
1.32456892
0.903722951
0.873401269
0.966485073
0.991769776
0.826175373
0.894834245
1.176702711
1.188007571
1.232635433
1.133004603
1.026377911
1.133739807
1.127563545
1.400108725
2.091688335
1.499921918
1.139181813
1.52821764
1.476312632
1.402899057
1.332398855
1.495587108
1.789378787
1.97620137
1.832838923
1.912074623
2.000543917
1.305117683
1.095265007
1.601131745
1.207010845
1.05886133
1.261638318
0.985472379
1.678249535
1.406332607
1.650681534
1.450776741
1.245918685
1.380748591
1.547726193
1.399586804
1.195771586
1.566939867
1.66544844
1.659430901
1.308341501
1.252912237
1.233897544
1.098259515
1.115010157
1.157102058
1.618354532
1.9130064
1.62248791
1.691679788
2.244040334
0.887616445
1.668089146
1.112524633
1.740396558
1.194739129
1.904629049
1.906748677
2.236592958
1.993008643
1.519876582
1.684820091
1.740552137
2.128373871
1.792575256
2.181146053
1.960381982
1.872678218
1.634881449
1.554245832
1.675718226
2.422259236
2.633555233
3.140066211
2.875650585
2.453058988
2.319216341
2.496766393
1.589104978
1.644562108
1.967502555
2.226779309
2.051862908
2.239211227
2.060782731
2.061570132
2.351744557
1.977074643
1.836790398
2.672598685
2.796372384
1.957448649
1.838586103
1.957596563
1.867349346
3.008231193
2.789977392
2.841855908
1.778169952
1.959485322
2.037175499
2.081315607
2.175054053
1.844595551
1.257367055
2.263190071
3.02333195
2.61888279
2.469315598
3.275268242
3.241553386
2.493044689
1.254166375
2.840323915
1.740159027
1.597321048
1.870598356
2.245165187
2.600167841
2.29576653
2.155408909
2.423002188
2.639944121
1.95742436
1.512037836
1.825099948
2.201889212
1.971747557
2.117321551
3.066516111
2.060117016
3.15448905
2.684591477
2.97414801
2.002709764
1.907344713
1.990311317
1.983721228
2.433459848
2.614757245
2.996077051
2.607469792
2.251795848
2.280128236
2.593429849
1.883627875
2.892898083
2.21393318
1.841500923
2.686582064
2.521102001
2.834708681
2.806610306
2.969832469
1.915404975
1.612737341
1.466121323
1.891743667
0.980212941
1.18419951
2.828568697
3.025774091
2.031106437
1.7237444
1.916310615
1.800350219
1.427528366
1.774690623
2.414981167
2.443710541
1.770803024
2.319864462
1.891729603
1.417243559
2.706846801
