Hour,Wind Speed
4,1.9280864000320437
5,1.919989228248596
6,1.7742117643356323
7,1.4935721158981323
8,1.1673109531402588
9,0.98735773563385
10,0.8918818831443787
11,0.949701189994812
12,1.1149873733520508
13,1.267217040061951
14,1.2893872261047363
15,1.2252525091171265
16,1.15504252910614
17,0.9802773594856262
18,0.8729689717292786
19,0.8363369703292847
20,0.7197405695915222
21,0.560064435005188
22,0.4805771410465241
23,0.5105379223823547
0,0.6215537190437317
1,0.760776937007904
2,0.8456134796142578
3,0.92119163274765
4,1.0192379951477049
5,1.1854463815689087
6,1.262706279754639
7,1.5651953220367432
8,1.8510378599166868
9,2.0764060020446777
10,2.1081807613372803
11,2.1482415199279785
12,2.2167444229125977
13,2.271763563156128
14,2.196596384048462
15,2.0358710289001465
16,1.857953190803528
17,1.7132850885391235
18,1.8163343667984009
19,1.9071351289749143
20,2.2743206024169917
21,2.6385324001312256
22,2.877062559127808
23,3.063894510269165
0,3.1258225440979004
1,3.035094738006592
2,2.8016893863677983
3,2.5953192710876465
4,2.4757001399993896
5,2.380246639251709
6,2.1874556541442867
7,2.31298565864563
8,2.393280267715454
9,2.1190943717956543
10,1.7611794471740725
11,1.4034206867218018
12,1.1025935411453247
13,0.9143784642219543
14,0.8565364480018616
15,0.8467607498168945
16,0.7188685536384583
17,0.5042560696601868
18,0.2510006427764893
19,0.18599866330623627
20,0.33195361495018005
21,0.5205840468406677
22,0.696429967880249
23,0.9157698154449464
0,1.171520471572876
1,1.5079946517944336
2,1.774450182914734
3,1.91965651512146
4,2.017086267471313
5,2.0927555561065674
6,2.064289331436157
7,2.0801742076873784
8,2.0399644374847408
9,1.96879518032074
10,2.0045011043548584
11,2.185248613357544
12,2.3138437271118164
13,2.4035956859588623
14,2.508981943130493
15,2.5466582775115967
16,2.5202877521514893
17,2.6037497520446777
18,2.768239974975586
19,2.879666805267334
20,3.0132825374603267
21,3.1140778064727783
22,3.2350738048553467
23,3.3465263843536377
0,3.396681308746338
1,3.423332929611206
2,3.344625234603882
3,3.2773988246917725
4,3.253467798233032
5,3.257710218429565
6,3.0853402614593506
7,2.8526275157928467
8,3.0208699703216557
9,3.25967788696289
10,3.5382885932922363
11,3.891715288162232
12,4.1231298446655265
13,4.158776760101318
14,4.035419464111328
15,3.878486633300781
16,3.6266777515411377
17,3.549404621124268
18,3.691056489944458
19,3.879451751708984
20,3.8837587833404537
21,3.777418851852417
22,3.7385294437408447
23,3.746775150299072
0,3.727207660675049
1,3.6678640842437744
2,3.628130197525024
3,3.634497165679932
4,3.703864336013794
5,3.8815255165100098
6,3.9646050930023193
7,4.1802496910095215
8,4.6133384704589835
9,4.790696620941162
10,4.744779586791992
11,4.695598125457764
12,4.773186206817627
13,4.813261032104492
14,4.744665622711182
15,4.640300273895264
16,4.530449390411377
17,4.63803243637085
18,4.724546432495117
19,4.647965431213379
20,4.5467448234558105
21,4.454566478729248
22,4.379838466644287
23,4.286625385284424
0,4.153259754180908
1,4.063953876495361
2,4.0531840324401855
3,4.092950344085693
4,4.08573055267334
5,4.020174980163573
6,3.974833488464356
7,4.015404224395752
8,4.239424228668213
9,4.346481323242188
10,4.54694414138794
11,4.826975345611572
12,5.0489234924316415
13,5.15830135345459
14,5.162498950958252
15,4.980479717254639
16,4.423628807067871
17,4.148613452911377
18,4.5140042304992685
19,4.955723285675049
20,4.891897201538086
21,4.683900356292725
22,4.585227489471436
23,4.561295032501222
0,4.57807731628418
1,4.586141109466553
2,4.564000606536865
3,4.489667892456055
4,4.3726911544799805
5,4.261841297149658
6,4.13866662979126
7,4.1456804275512695
8,4.3190646171569815
9,4.332613468170166
10,4.292068958282472
11,4.272195816040038
12,4.2468533515930185
13,4.17031192779541
14,4.210375308990479
15,4.299512863159181
16,4.1009931564331055
17,3.8897008895874015
18,4.013050556182861
19,4.242920875549316
20,4.438132762908936
21,4.57242488861084
22,4.655895233154297
23,4.7688941955566415
0,4.869176864624023
1,4.924683094024658
2,4.897430419921875
3,4.811692714691162
4,4.68738317489624
5,4.531358242034912
6,4.2864108085632315
7,4.230516433715819
8,4.3211097717285165
9,4.3080530166625985
10,4.2900753021240225
11,4.262706279754639
12,4.242720603942871
13,4.2646660804748535
14,4.3155198097228995
15,4.4111595153808585
16,4.186271667480469
17,3.9570138454437256
18,4.0469698905944815
19,4.185591220855713
20,4.3691444396972665
21,4.530264854431152
22,4.62034273147583
23,4.695414066314697
0,4.7525835037231445
1,4.829864025115967
2,4.9807472229003915
3,5.153854846954347
4,5.289019584655762
5,5.356851577758789
6,5.3191914558410645
7,5.41510820388794
8,5.6267409324646
9,5.8082523345947275
10,5.896897315979004
11,6.006422519683838
12,6.1682891845703125
13,6.358909606933594
14,6.388473987579347
15,6.328437328338622
16,5.985166549682617
17,5.658231735229492
18,5.645124435424805
19,5.653408527374268
20,5.694297790527344
21,5.777207374572754
22,5.941132068634032
23,6.143899917602539
0,6.324481010437013
1,6.463455677032472
2,6.56558895111084
3,6.586008071899414
4,6.493725776672362
5,6.329617023468018
6,6.175119876861572
7,6.107270240783691
8,6.285281658172607
9,6.54546594619751
10,6.91276216506958
11,7.1656575202941895
12,7.264853477478027
13,7.294745445251465
14,7.22252893447876
15,7.057004451751709
16,6.685983180999756
17,5.979668140411378
18,5.777171611785889
19,5.612813472747803
20,5.564042568206787
21,5.588973045349121
22,5.6325364112854
23,5.675285339355469
0,5.683930397033691
1,5.6290693283081055
2,5.462017059326172
3,5.251134395599365
4,5.075925350189209
5,4.96370267868042
6,4.880694389343262
7,5.102264404296875
8,5.556830406188965
9,5.973930835723878
10,6.179378032684326
11,6.146754264831543
12,6.044819355010986
13,5.946206092834473
14,5.642711162567139
15,5.245260238647461
16,4.820322036743164
17,4.69075345993042
18,4.77121114730835
19,4.870250701904297
20,5.0349459648132315
21,5.206841945648193
22,5.3786048889160165
23,5.585036277770996
0,5.7776832580566415
1,5.920329570770264
2,5.8849430084228525
3,5.766598224639893
4,5.525792598724365
5,5.25386381149292
6,4.90064811706543
7,4.764527320861816
8,4.977743625640869
9,4.960999011993408
10,4.8085618019104
11,4.6972432136535645
12,4.587059497833252
13,4.4665632247924805
14,4.191117286682129
15,3.692866325378418
16,3.600142478942871
17,3.87640643119812
18,4.123093605041504
19,4.204343795776366
20,4.275738716125488
21,4.3042616844177255
22,4.2854862213134775
23,4.2486300468444815
0,4.2413530349731445
1,4.319375514984132
2,4.371986389160156
3,4.3699073791503915
4,4.31860876083374
5,4.2532005310058585
6,4.132680416107179
7,4.111875534057616
8,4.329174518585205
9,4.347598075866698
10,4.229496955871582
11,4.233042240142821
12,4.474076271057129
13,4.738296031951903
14,4.623415946960449
15,4.423871040344238
16,4.014420032501222
17,3.821165800094605
18,3.8927934169769287
19,3.9984211921691895
20,4.0719008445739755
21,4.058196544647217
22,3.956301212310791
23,3.8451557159423833
0,3.7851533889770512
1,3.7747652530670166
2,3.917637825012207
3,4.081536769866943
4,4.100814342498778
5,4.072920799255371
6,3.983713865280152
